Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
576,461,644,597,567,627,330,515,410,877
576,458,644,597,567,629,326,511,412,877
575,458,646,596,568,629,326,510,408,877
574,458,646,597,568,630,322,509,408,878
577,461,646,597,568,630,326,512,411,877
578,464,647,598,568,632,333,514,410,876
576,463,647,597,567,628,329,511,411,876
576,462,646,596,569,628,327,510,410,877
576,465,643,593,570,607,303,506,408,876
577,468,645,595,569,616,319,514,413,875
577,469,644,595,568,613,315,513,410,875
579,464,645,599,566,616,325,512,410,876
572,466,647,600,564,622,329,512,414,875
572,468,646,600,567,624,336,515,415,874
570,466,646,595,566,626,335,513,415,876
568,462,645,594,565,627,333,513,415,877
566,461,644,593,564,629,335,514,414,878
566,466,646,593,564,631,340,516,415,878
565,467,646,594,565,632,342,518,416,878
564,464,645,592,565,634,338,515,416,878
562,463,644,589,564,632,335,515,415,879
560,463,644,587,564,634,339,514,415,880
561,465,643,588,565,638,340,517,417,879
562,465,643,588,566,639,347,520,417,879
560,463,642,586,566,638,345,516,418,880
560,460,640,585,564,637,342,517,417,879
560,460,641,585,563,638,341,516,418,879
561,461,637,585,563,638,341,516,418,881
561,461,637,585,563,641,345,519,419,880
561,460,637,585,563,640,344,518,420,880
561,459,636,586,562,642,342,516,419,880
560,457,637,585,562,642,342,516,418,880
560,454,636,584,561,644,344,515,418,880
560,454,634,584,563,643,349,519,420,881
561,456,635,583,563,643,351,520,422,882
553,459,633,579,562,643,347,517,420,882
553,460,634,579,562,644,342,516,419,882
556,461,638,584,563,647,344,516,419,881
556,465,637,584,563,645,346,520,420,881
556,466,637,584,563,648,345,519,421,880
555,466,637,581,562,643,341,517,418,881
555,462,636,580,563,644,339,516,420,881
554,463,636,577,562,648,338,516,417,882
556,462,636,577,564,648,344,520,422,881
556,464,636,579,563,650,347,519,422,881
555,460,637,577,562,646,344,517,420,881
554,460,636,576,561,647,344,519,419,882
557,462,636,578,562,651,344,519,421,882
557,467,636,579,564,651,350,521,423,882
557,466,637,579,564,647,348,519,422,882
557,464,637,578,564,647,346,518,421,883
557,464,637,580,564,649,350,519,420,882
558,465,638,580,564,652,345,518,420,881
560,468,638,583,564,649,350,522,422,878
563,468,640,586,564,641,340,518,406,865
564,466,645,588,563,652,344,516,406,865
565,468,638,586,565,595,300,503,401,872
576,467,659,611,572,557,266,492,389,850
585,477,656,624,571,595,299,494,374,847
564,460,638,586,556,592,306,504,405,866
558,453,632,579,550,605,314,505,408,873
555,443,628,575,547,604,313,509,414,881
555,416,629,574,545,608,315,506,414,889
557,425,633,579,549,592,321,508,413,887
557,434,630,571,547,579,316,509,415,886
541,432,618,551,545,576,306,507,413,889
540,436,615,545,546,574,304,506,412,891
538,442,615,548,549,578,304,508,413,890
540,445,614,551,550,583,314,510,416,891
544,446,613,552,552,587,323,512,416,891
542,443,609,550,553,588,315,507,414,892
541,442,608,549,552,585,307,505,412,892
541,439,607,546,553,587,309,504,412,892
541,438,605,548,553,591,320,509,417,892
542,443,607,552,554,595,333,513,417,892
