Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
561,570,415,338,543,487,437,578,560,650
561,574,415,352,550,482,427,589,563,654
555,578,395,326,549,445,383,554,523,642
557,558,406,317,529,480,418,561,532,633
557,562,410,323,534,481,418,563,533,633
558,560,407,320,531,482,420,563,535,632
558,562,407,302,534,478,421,562,537,635
557,560,406,309,534,479,417,564,539,636
557,562,406,314,535,479,413,564,539,639
557,563,408,319,535,480,415,564,539,639
558,564,410,325,535,482,416,563,539,638
558,563,412,328,536,483,416,565,540,639
559,564,411,334,536,483,421,565,539,639
558,564,412,333,534,486,427,562,539,637
558,563,411,322,534,486,431,561,538,637
557,561,410,335,535,486,426,564,539,638
558,563,411,337,536,485,427,564,540,638
559,564,413,337,536,486,428,563,540,638
559,566,413,337,536,486,429,563,539,637
560,567,415,323,538,489,431,560,538,637
580,567,413,308,533,484,421,551,525,628
577,565,413,313,528,496,434,547,521,623
566,568,411,337,531,497,426,551,528,627
556,569,407,325,536,483,430,557,538,633
557,570,408,328,537,485,430,557,539,632
558,568,411,319,536,488,435,555,538,631
559,574,409,324,540,482,432,559,540,633
559,570,410,323,539,491,437,558,538,632
560,573,413,324,537,489,439,559,537,631
560,573,415,328,538,493,441,560,536,630
560,574,414,318,538,495,442,560,537,631
560,576,413,321,539,494,441,563,538,630
560,576,413,331,540,489,433,561,541,633
553,575,404,314,541,476,430,567,544,639
556,572,407,321,538,484,435,564,543,635
554,571,404,328,540,481,428,565,546,637
554,573,407,329,539,481,431,567,545,637
555,572,406,333,538,483,430,568,546,638
556,573,408,334,540,483,431,568,546,638
556,574,407,334,539,486,431,568,546,636
557,574,409,334,539,486,432,566,546,636
557,573,409,330,538,487,435,564,546,635
556,572,407,330,538,484,430,566,548,637
556,570,407,334,539,480,427,566,548,640
556,568,407,334,538,481,426,567,548,639
555,570,408,341,539,484,426,568,547,639
554,572,407,340,540,482,426,569,548,639
555,573,407,338,538,485,429,567,547,639
556,574,410,343,539,488,433,566,545,637
556,573,411,347,539,488,433,567,546,637
557,574,411,335,538,487,435,562,545,636
558,575,412,325,538,490,436,561,544,634
558,570,412,331,535,489,437,562,546,634
558,570,413,338,536,490,434,561,544,635
557,573,412,336,538,489,434,563,547,636
557,572,412,343,539,490,432,565,547,637
557,573,412,326,537,492,439,561,544,633
559,572,414,331,536,491,440,562,545,633
558,570,412,338,536,492,437,563,546,634
557,570,413,342,537,491,434,565,547,636
557,573,414,335,538,493,440,564,544,634
557,573,416,336,538,492,437,563,546,636
558,571,415,346,540,491,435,565,548,637
558,571,412,340,538,492,439,566,548,636
557,570,415,337,537,492,443,564,547,635
558,570,414,345,537,492,441,565,549,636
558,567,415,348,537,493,436,566,547,637
556,568,413,346,538,491,437,566,548,637
559,569,416,348,537,493,440,567,548,636
558,571,415,349,538,494,439,567,547,637
558,571,416,353,537,494,438,567,548,637
558,572,415,345,538,496,444,564,546,634
559,570,416,336,535,496,445,563,547,634
559,568,415,341,537,495,440,563,547,635
559,570,415,347,537,493,438,565,547,635
557,571,418,348,537,494,438,566,547,636
558,571,418,346,539,494,439,566,547,636
558,573,419,343,538,495,442,567,548,635
558,572,415,333,537,498,445,563,546,634
558,571,418,341,537,498,445,564,546,633
557,570,416,349,537,496,438,566,548,635
557,572,417,345,538,495,442,566,547,636
558,571,418,350,538,495,439,564,547,636
557,571,417,338,538,496,447,565,548,637
558,571,418,328,537,497,446,564,547,633
558,572,416,333,537,495,445,564,549,636
557,572,415,336,537,495,444,565,550,636
556,571,414,336,539,489,438,567,549,637
557,566,414,333,535,495,439,564,544,634
552,572,408,310,539,486,437,564,548,637
546,574,406,309,544,483,441,574,550,641
548,575,407,316,545,484,443,573,551,642
553,574,415,320,537,496,444,556,530,630
555,575,416,320,539,494,446,558,533,631
556,574,417,319,539,494,446,558,534,631
556,574,417,318,539,494,447,560,535,632
556,575,416,321,538,494,449,562,535,632
556,575,417,321,538,496,448,562,537,632
556,576,415,310,539,496,449,562,537,632
555,575,414,315,539,493,445,562,538,633
556,569,414,313,536,495,445,561,542,632
556,568,415,325,535,494,444,561,544,633
555,568,414,324,536,493,440,560,543,634
556,567,416,332,537,493,440,560,543,634
555,568,416,333,538,493,440,559,543,636
555,569,415,335,538,493,438,559,543,634
555,570,417,326,537,495,443,561,544,634
556,570,417,325,536,496,444,561,544,633
556,568,417,338,537,495,441,561,546,634
554,568,415,333,537,492,436,563,545,636
555,570,416,332,537,492,437,564,546,636
555,570,415,335,537,493,439,564,546,635
556,571,416,335,538,494,438,565,545,636
556,571,415,333,538,493,438,566,545,636
556,570,417,333,537,496,444,561,545,634
556,570,416,313,536,497,445,560,546,633
555,571,415,326,536,495,440,562,547,635
555,570,416,337,537,496,439,562,548,635
555,570,416,333,537,496,440,562,548,635
554,571,415,333,537,495,440,564,547,636
555,572,416,336,537,497,442,565,545,636
555,573,415,336,537,496,442,565,547,636
555,572,418,335,537,497,445,563,546,636
556,574,418,332,538,497,446,564,546,635
556,573,417,336,538,496,446,565,545,635
555,575,417,325,538,497,447,566,545,635
556,574,418,321,539,499,448,566,544,634
556,574,417,323,539,498,447,566,543,634
557,574,417,322,539,499,449,567,545,634
556,576,418,318,539,498,450,567,544,634
556,575,421,322,538,499,450,565,543,633
556,573,419,319,537,497,447,563,547,635
555,571,418,338,538,493,434,563,548,637
556,572,418,340,537,494,438,563,548,636
556,572,419,343,538,494,438,564,548,637
557,573,419,342,538,495,441,564,548,636
556,574,418,342,537,496,443,565,547,636
557,573,420,323,537,498,445,562,548,635
555,570,419,332,536,496,444,563,548,636
555,569,416,332,537,494,436,563,550,636
554,569,417,335,536,495,438,564,548,636
555,571,418,334,536,494,440,564,549,636
555,571,421,336,536,495,441,564,549,635
555,572,419,335,536,494,442,562,548,636
556,570,420,334,536,497,444,563,548,635
555,569,419,336,536,495,445,563,550,636
555,570,419,338,535,494,442,564,550,635
556,571,419,339,536,495,440,565,549,635
555,572,419,339,536,494,441,565,549,636
555,573,418,340,537,495,441,565,548,636
557,574,419,342,537,496,441,565,549,636
556,573,419,336,536,498,447,562,549,633
556,572,420,317,535,499,448,561,549,633
556,571,418,326,535,498,446,562,549,633
556,571,419,336,535,497,440,564,549,635
556,572,417,338,536,497,440,563,549,635
556,573,420,342,536,497,442,563,549,635
555,570,417,336,535,498,445,563,550,636
557,572,419,340,536,498,445,563,550,634
556,569,420,341,535,500,444,566,550,634
556,572,420,339,536,499,446,564,549,635
555,572,419,336,537,495,445,565,549,636
556,572,418,332,537,496,446,565,550,635
555,573,420,343,536,495,441,567,551,636
556,571,419,343,535,497,443,566,550,635
556,570,419,331,533,497,447,563,549,633
556,571,418,326,534,497,447,563,549,634
556,571,420,344,535,496,443,565,548,635
556,572,421,346,536,496,444,565,548,635
555,573,421,343,537,496,441,565,549,636
556,571,421,336,535,499,448,564,548,633
556,572,420,323,535,499,451,562,548,633
557,572,421,333,536,497,445,563,549,634
557,573,421,345,537,499,442,563,547,635
556,572,421,343,537,496,443,564,549,635
557,572,423,327,535,496,448,562,547,632
556,572,421,332,535,498,447,564,548,634
555,574,420,343,537,495,441,565,550,636
557,573,422,344,536,496,442,565,550,636
556,571,422,343,535,497,447,565,550,634
557,572,424,334,536,498,447,564,550,634
556,572,424,345,536,498,444,565,549,635
556,573,422,343,536,497,444,566,550,636
556,573,423,346,537,498,447,568,549,635
556,573,424,339,537,498,447,565,548,634
557,573,422,346,536,498,448,566,549,635
556,573,424,334,535,500,451,563,548,632
556,574,425,325,535,501,452,563,548,632
556,572,425,335,536,498,447,564,549,634
555,573,425,346,536,498,444,566,549,634
555,573,424,345,537,497,442,565,548,635
555,573,423,344,538,495,442,565,548,635
556,573,422,345,537,497,446,564,548,634
556,573,424,334,536,497,450,565,550,634
556,573,422,336,537,496,448,565,550,634
555,573,422,343,538,496,442,566,549,634
554,574,421,344,538,496,443,565,550,635
555,573,422,344,538,496,444,565,549,635
555,573,423,334,537,498,451,565,550,634
555,573,422,333,537,497,450,564,550,633
555,573,421,343,538,496,445,565,550,634
555,574,419,345,537,496,442,566,550,636
554,573,423,341,537,494,442,566,550,635
556,572,423,336,536,496,448,564,550,633
555,573,424,325,537,499,451,563,550,633
555,570,423,334,538,497,449,564,549,634
555,569,423,339,537,497,445,565,550,634
555,570,422,339,537,496,443,564,550,635
555,572,423,342,538,495,442,564,549,635
555,571,425,343,537,496,444,565,550,634
556,572,424,344,538,497,444,564,550,634
555,573,424,344,538,496,442,564,550,635
556,572,425,342,537,499,449,563,550,633
555,574,424,336,537,499,452,562,550,634
555,571,424,347,538,499,447,564,550,634
556,573,424,347,538,499,444,565,549,635
557,572,425,346,537,498,445,564,548,634
556,572,424,347,538,497,444,564,548,634
556,571,424,335,536,499,449,562,549,632
556,570,426,329,536,500,451,561,547,631
556,571,425,335,536,499,449,563,549,632
555,572,424,337,536,499,448,565,550,633
556,571,424,342,536,499,445,564,548,633
556,570,425,341,536,499,443,565,548,633
556,570,423,336,535,501,451,564,547,631
556,571,425,322,534,501,453,562,546,629
556,570,425,321,534,500,453,561,547,629
554,568,424,322,535,498,449,560,547,631
552,571,423,318,536,497,449,562,548,631
553,570,423,323,537,497,444,562,547,633
552,570,423,328,536,496,441,563,548,633
552,570,423,324,535,499,448,564,547,631
553,571,424,313,534,499,452,561,546,629
553,570,423,316,534,498,452,560,547,630
553,568,425,320,535,499,447,561,544,630
552,571,419,317,537,495,443,562,547,632
552,570,420,321,536,497,443,561,547,631
552,570,420,325,536,497,444,561,547,632
551,570,419,327,535,498,443,561,547,631
550,570,418,307,535,497,451,561,549,631
550,569,420,309,535,496,452,562,550,631
550,566,414,317,536,489,438,563,550,632
549,567,412,325,537,485,434,564,551,633
549,567,414,326,536,486,436,563,550,633
550,567,416,328,537,490,439,562,550,634
551,569,418,332,537,491,440,564,550,633
551,569,419,332,538,491,441,564,550,634
551,571,420,335,538,492,443,565,549,633
552,570,420,326,538,494,446,563,548,632
552,571,422,326,537,496,447,562,545,631
552,572,423,315,538,496,448,561,544,630
552,572,423,322,537,496,448,562,545,630
553,573,424,324,539,496,449,561,545,631
552,565,424,316,536,497,448,561,548,630
553,566,422,321,535,497,447,560,548,631
