Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
548,523,507,343,482,545,382,427,469,557
552,524,507,333,483,542,388,431,471,556
554,525,508,330,482,541,393,428,474,554
554,522,508,337,480,544,383,423,472,555
554,524,507,341,481,545,383,421,470,555
556,524,509,344,483,544,381,423,471,556
561,524,509,341,483,545,379,421,472,556
561,521,509,336,481,546,382,423,473,558
562,522,508,336,481,545,384,424,473,557
570,523,510,339,481,545,380,425,473,557
572,523,510,341,481,545,374,419,471,556
574,523,512,342,481,544,373,419,472,557
569,517,509,335,479,548,379,419,471,559
561,517,508,326,477,548,382,425,475,558
570,521,510,305,479,543,391,430,471,552
558,515,506,309,474,548,386,422,475,555
564,517,507,320,477,546,380,412,471,555
572,518,510,336,481,547,378,416,468,556
572,519,510,335,480,547,376,416,469,555
574,529,511,339,486,546,375,414,469,556
572,530,511,343,486,546,377,416,469,554
574,529,511,344,485,547,377,416,472,554
574,529,510,343,485,547,376,415,469,554
575,530,512,335,486,545,381,424,472,554
576,529,512,332,486,544,386,428,472,553
580,531,517,300,486,530,389,428,465,545
572,528,510,334,484,543,381,413,470,553
574,528,510,337,484,543,383,419,471,552
575,527,509,333,484,545,377,414,471,553
574,528,511,333,485,545,376,413,469,553
574,528,510,333,485,546,377,413,473,554
574,527,510,334,484,543,379,416,472,554
575,528,511,336,484,544,382,418,474,553
576,529,512,337,485,542,384,424,475,552
576,530,511,341,484,543,385,425,476,553
576,529,510,334,484,544,385,420,473,554
577,529,510,336,484,545,383,417,470,554
577,529,511,338,485,546,382,417,471,554
576,531,511,339,486,545,384,419,470,554
577,529,509,338,487,544,384,418,471,554
578,530,513,339,486,543,387,423,476,552
577,530,512,343,486,542,388,427,476,551
577,530,511,341,485,544,390,424,477,551
577,530,510,340,485,545,385,421,475,554
577,529,509,339,485,545,385,419,475,553
577,530,512,340,486,545,384,420,475,554
577,530,513,344,487,543,385,424,472,554
578,530,512,342,486,545,386,422,473,553
578,530,512,344,487,544,386,427,476,552
578,530,513,344,487,543,390,428,477,550
590,532,524,343,485,537,375,423,457,538
614,537,530,336,490,544,357,401,446,544
639,539,541,339,488,558,351,387,433,537
627,541,536,340,490,552,341,391,443,548
650,547,554,341,491,564,339,381,425,537
642,542,549,346,493,566,352,395,438,547
645,542,548,340,493,568,345,388,436,549
646,541,550,343,492,571,342,394,440,550
645,542,548,340,494,570,338,394,439,554
646,542,550,347,492,572,349,405,443,547
648,542,549,337,492,563,343,395,439,544
648,544,549,341,493,566,351,405,445,548
592,548,523,337,497,547,351,410,449,555
562,578,496,323,529,502,331,405,459,591
520,532,499,325,485,538,354,412,462,564
504,499,489,306,463,546,378,426,477,557
511,501,491,310,467,546,378,428,478,559
513,500,491,316,468,548,377,433,479,557
514,501,492,323,469,549,380,434,481,560
515,503,493,325,472,549,381,436,486,561
512,503,490,326,470,548,380,438,490,565
515,504,492,325,472,550,386,443,493,563
518,505,493,324,472,548,387,442,492,562
516,504,492,323,472,549,384,441,496,562
521,505,495,326,473,548,388,442,492,558
520,503,495,323,469,551,384,439,491,559
520,501,495,312,467,550,393,442,490,555
520,502,493,320,471,552,391,442,496,560
521,506,494,326,473,551,386,442,494,559
520,502,493,326,472,553,389,441,494,559
522,502,500,330,467,562,393,436,489,554
522,499,501,330,466,574,393,437,488,553
524,499,502,325,466,578,400,443,490,552
525,502,502,328,468,570,402,446,491,552
526,505,498,332,470,562,399,441,491,553
523,503,495,328,470,557,397,445,492,555
522,502,494,324,472,554,395,444,495,557
524,502,494,330,470,557,396,444,494,556
523,502,494,330,472,560,402,449,498,557
524,503,497,326,473,559,394,447,498,559
522,503,495,323,473,557,383,439,495,562
523,503,495,320,475,557,385,441,496,562
524,507,496,326,475,553,384,445,497,563
524,503,495,324,475,554,397,449,498,562
523,504,495,323,473,555,401,451,500,561
523,502,495,327,475,556,398,449,501,563
524,506,496,325,476,559,399,447,501,563
528,507,498,328,477,561,401,445,497,563
530,504,502,336,474,567,400,444,498,557
530,504,500,337,473,566,402,446,498,559
531,504,500,334,473,564,405,447,497,557
532,506,500,328,474,560,407,450,499,557
535,506,504,335,473,561,402,451,499,557
533,506,501,333,473,560,400,447,497,557
531,506,500,334,473,556,399,444,493,556
516,505,492,314,472,550,404,448,496,559
518,503,492,316,473,550,405,449,497,558
520,504,490,320,472,551,405,449,496,559
519,503,491,317,472,551,404,446,495,559
520,504,492,322,472,551,406,447,495,558
520,505,492,326,474,551,409,449,496,561
526,512,492,338,477,546,403,447,490,555
527,510,495,343,476,542,405,447,490,555
524,508,493,333,475,544,401,447,488,556
520,504,489,318,472,545,403,446,492,557
538,522,529,383,514,525,146,377,404,605
529,520,503,374,495,516,296,404,472,572
524,511,492,352,468,531,367,420,478,554
520,505,490,323,466,539,380,420,484,558
521,509,490,338,470,538,389,425,489,557
520,505,489,321,470,540,397,427,492,558
520,504,488,325,468,542,403,431,492,558
514,499,484,324,468,547,403,434,497,563
516,498,487,327,468,548,405,433,497,560
522,505,490,336,473,544,408,436,495,559
523,508,491,338,476,546,410,438,497,559
522,506,491,337,474,547,411,439,499,561
522,505,490,317,474,545,414,444,502,558
521,505,491,322,474,547,413,443,502,558
521,505,490,332,474,548,412,443,501,560
524,506,492,336,475,548,413,443,501,560
528,513,494,352,479,545,411,444,500,559
